Source,RA_ICRS,DE_ICRS,PQSO,PGal,Pstar,PWD,Pbin,Teff,logg,[Fe/H],Dist,A0,AG,ABP,ARP,E(BP-RP),GMAG,Rad,Rad-Flame,Lum-Flame,Mass-Flame,Age-Flame,z-Flame,Teff-HS,logg1-MSC,logg-HS,logg-S,logg2-MSC
8727373730048,44.99035285242,0.28320058605,0.0,0.0,0.9999752,0.0,2.477E-5,3995.1091,4.8544,-1.1113,741.6516,0.0027,0.002,0.0026,0.0016,0.0011,8.6828,0.3952,0.4927,0.055488914,0.597,4.992,0.6873332,,4.7476,,,4.8235
8761733723008,45.00127156265,0.29211403096,0.0,0.0,0.9999946,0.0,5.43E-6,,,,,,,,,,,,,,,,,,,,,
8766029055104,44.99594531339,0.28785789482,0.0,0.0,0.99997604,0.0,2.394E-5,5644.352,3.8897,-0.5883,1526.9834,0.2103,0.1755,0.2209,0.1259,0.095,3.5983,1.7328,1.2794,1.5229887,0.949,12.261,0.3182678,,4.4836,,,4.602
8834748568832,45.18404404923,0.16317999068,0.0,0.0,0.9996796,0.0,3.2037E-4,3946.873,4.491,0.005,614.68,1.0236,0.7128,0.9804,0.5816,0.3987,7.3595,0.7925,0.5578,0.06812168,0.594,2.296,0.57985467,,4.5933,,,4.8034
8899172274944,45.18061695142,0.17647643048,0.0,0.0,0.99996144,0.0,3.857E-5,,,,,,,,,,,,,,,,,,,,,
8933531981952,45.19359325375,0.17732527243,0.0,0.0,0.9999683,4.0E-8,3.165E-5,5371.9224,4.7586,-1.6789,2796.2156,0.005,0.0042,0.0053,0.003,0.0023,6.3608,0.5459,,,,,,,,,,
9075266737536,45.15256939785,0.1703020803,4.069E-5,0.00118867,0.9948032,0.0,0.00396744,,,,,,,,,,,,,,,,,,,,,
9109626472192,45.1667607464,0.18249893071,0.0,1.0E-8,0.99998826,0.0,1.177E-5,4984.018,4.7728,-1.4081,1536.8962,0.0133,0.0107,0.0137,0.0079,0.0058,6.8482,0.5169,0.505,0.14107162,,,0.7304975,,4.5774,,,4.6952
9174050151040,45.15280203041,0.20037746382,0.0,0.0,0.9992449,0.0,7.551E-4,3779.9001,4.3964,-0.1314,741.8002,0.6906,0.475,0.6643,0.3892,0.275,7.4224,0.8749,0.6274,0.07112984,0.575,12.643,0.49651673,,4.8553,,,5.0819
9247064872192,45.18324918949,0.19999199753,0.0,0.0,0.9999344,0.0,6.562E-5,,,,,,,,,,,,,,,,,,,,,
9281425163264,45.16500904505,0.20005260394,0.0,0.0,0.9996796,0.0,3.2037E-4,5908.665,4.0295,-0.1902,257.1194,0.0703,0.0595,0.0743,0.0422,0.032,3.5245,1.6025,1.6305,2.9179304,1.114,6.836,0.39798582,,4.3119,,4.24,4.6397
9414568351232,45.20294106178,0.20605739081,0.0,0.0,0.99999803,0.0,1.98E-6,,,,,,,,,,,,,,,,,,,,,
9487583072128,45.23776481819,0.21410605222,1.1797E-4,5.539E-5,0.998732,3.18E-6,0.00109155,,,,,,,,,,,,,,,,,,,,,
9517648372480,45.25465546229,0.22899877486,0.75255275,1.0E-7,0.24744713,5.0E-8,0.0,,,,,,,,,,,,,,,,,,,,,
9689446227072,45.18244129478,0.21855249823,0.0,0.0,0.99987733,0.0,1.2263E-4,4201.7227,4.5152,0.0094,653.9099,0.7992,0.5788,0.7726,0.4621,0.3105,6.971,0.787,0.7961,0.17743438,,,0.60430264,,4.8067,,,4.8124
9723805965952,45.20466044065,0.2339533283,0.0,0.0,0.999986,0.0,1.405E-5,5375.471,4.3731,-1.548,1928.8463,0.0125,0.0103,0.0131,0.0075,0.0056,5.1029,0.9729,0.9597,0.69585997,0.879,8.27,0.5376068,,4.1474,,,4.5042
9895604817280,45.13290710146,0.19390373232,1.25E-4,1.8362E-4,0.9989668,4.07E-6,7.2044E-4,,,,,,,,,,,,,,,,,,,,,
9998684033792,45.13063905356,0.20804567546,0.0,0.0,0.99997306,0.0,2.695E-5,5319.112,4.6125,-0.8986,1576.6648,0.0084,0.0069,0.0087,0.005,0.0037,5.9445,0.6699,0.6592,0.3128609,,,0.6432885,,4.5047,,,4.5838
9998684035328,45.13450529376,0.21945053756,0.07822075,2.2E-7,0.92177486,4.0E-8,4.1E-6,,,,,,,,,,,,,,,,,,,,,
10136122991360,45.15126096583,0.23101788952,1.0E-8,0.0,0.99994636,2.1E-7,5.341E-5,6097.154,4.7064,-2.2297,5113.6157,0.0031,0.0027,0.0034,0.0019,0.0015,5.4843,0.6406,,,,,,,,,,
10136122991872,45.1484641613,0.23221401365,0.0,0.0,0.99998474,0.0,1.526E-5,,,,,,,,,,,,,,,,,,,,,
10140418622208,45.15051760319,0.22758969155,0.0,0.0,0.99998,0.0,2.003E-5,5135.111,4.1221,-0.3586,1517.741,0.3954,0.317,0.4048,0.2348,0.17,4.1726,1.6385,1.6398,1.685141,0.945,,0.50374544,,4.1587,,,4.5189
10204842465408,45.11622439906,0.21903747966,0.0,0.0,0.999964,0.0,3.597E-5,,,,,,,,,,,,,,,,,,4.7236,,,4.8109
10342281682944,45.14593049206,0.24791757571,0.0,0.0,0.99999243,0.0,7.6E-6,,,,,,,,,,,,,,,,,,,,,
10479720241408,45.1842577415,0.23756638769,0.0,0.0,0.9999951,0.0,4.84E-6,,,,,,,,,,,,,,,,,,,,,
10582799456768,45.19961792632,0.25187864662,0.0,0.0,0.99995023,0.0,4.976E-5,,,,,,,,,,,,,,,,,,,,,
10655814178816,45.17653330408,0.2608301586,0.745768,1.3E-7,0.25423056,1.0E-8,1.29E-6,,,,,,,,,,,,,,,,,,,,,
10685878672768,45.19549476944,0.26750073401,0.0,5.5E-7,0.999984,0.0,1.542E-5,,,,,,,,,,,,,,,,,,,,,
10754598288384,45.15952999057,0.25645220413,0.0,0.0,0.9999863,0.0,1.373E-5,,,,,,,,,,,,,,,,,,,,,
10788958707456,45.14293502737,0.25951622896,5.502E-5,2.073E-5,0.99926233,4.94E-6,6.569E-4,,,,,,,,,,,,,,,,,,,,,
10892037246720,45.18857525358,0.28242442525,0.9999999,0.0,1.0E-7,0.0,0.0,5659.742,4.7255,-3.8235,3535.4717,0.0123,0.0103,0.013,0.0073,0.0057,5.9864,0.5907,,,,,,,,,,
10995116285312,45.26710500664,0.23105296833,0.0,0.0,0.9999884,0.0,1.163E-5,3853.5645,5.0213,-1.2159,593.9708,0.0044,0.0032,0.0043,0.0026,0.0017,9.6753,0.2747,,,,,,,,,,
11029476024064,45.27664693765,0.23777754087,0.0,0.0,0.9999868,0.0,1.316E-5,5209.2954,4.7265,-1.6529,929.2861,0.0381,0.0311,0.0396,0.0227,0.017,6.4962,0.5496,1.0453,0.7192948,0.841,10.856,0.6815929,,4.5498,,,4.5247
11063835762560,45.24874045391,0.24030721275,3.0E-8,0.0,0.99999106,8.0E-8,8.9E-6,,,,,,,,,,,,,,,,,,,,,
11205570510720,45.26535441494,0.26180501722,0.0,0.0,0.99948806,0.0,5.1194E-4,4055.0212,4.6759,-0.0894,499.588,0.8086,0.5709,0.7766,0.4614,0.315,7.7931,0.5931,0.6351,0.089514695,0.61,8.584,0.63167924,,4.8039,,,4.8377
11304353963264,45.25280294046,0.26447607055,0.0,0.0,0.9999629,0.0,3.706E-5,,,,,,,,,,,,,,,,,,,,,
11510512362368,45.2556461328,0.29032307913,0.0,0.0,0.99948806,0.0,5.1194E-4,3176.7964,4.9576,0.0195,168.7487,0.696,0.427,0.6688,0.3711,0.2977,11.0223,0.2994,0.2931,0.007909066,,,0.63958424,,4.704,,,5.1055
11514808012928,45.26902379576,0.2850917438,0.00739193,2.0582E-4,0.99215156,2.5069E-4,0.0,,,,,,,,,,,,,,,,,,,,,
11544872099968,45.3055486277,0.26400022351,0.0,0.0,0.999985,0.0,1.501E-5,3596.267,4.6308,-0.8298,809.7389,0.0154,0.0107,0.0147,0.0087,0.006,9.0961,0.4466,,,,,,,,,,
11579231833600,45.31834238693,0.27751612844,1.0E-8,0.0,0.99998,1.0E-8,2.003E-5,,,,,,,,,,,,,,,,,,4.2986,,,4.3157
11613591576960,45.29631660277,0.2808375687,0.0,0.0,0.9999976,0.0,2.39E-6,,,,,,,,,,,,,,,,,,,,,
11613592457216,45.29390547811,0.27725275104,0.0,1.0E-8,0.99999684,0.0,3.2E-6,,,,,,,,,,,,,,,,,,,,,
11716670792448,45.33911031348,0.29062497208,0.00149863,1.2263E-4,0.997526,6.336E-5,7.8934E-4,,,,,,,,,,,,,,,,,,,,,
11751031410560,45.31261855201,0.30254617994,0.0,3.9E-7,0.9999924,0.0,7.28E-6,,,,,,,,,,,,,,,,,,,,,
11755326322560,45.32159469286,0.29601287832,0.0,0.0,0.99885,0.0,0.00114999,3677.1086,4.7841,-0.2406,343.9037,0.6941,0.4718,0.6669,0.389,0.2779,8.9401,0.4636,0.4799,0.037761632,0.511,4.226,0.65339476,,4.8629,,,4.9952
11785390301440,45.32615791763,0.30431379136,0.0,0.0,0.9999943,0.0,5.71E-6,,,,,,,,,,,,,,,,,,,,,
11854110627968,45.29554345486,0.29465992493,5.445E-5,7.456E-5,0.99840957,3.75E-6,0.00145763,,,,,,,,,,,,,,,,,,,,,
11922829223296,45.28222770243,0.30931803842,0.0,0.0,0.99998176,0.0,1.824E-5,4440.739,4.8805,-1.5045,1114.6351,0.0089,0.0068,0.0089,0.0052,0.0037,7.9701,0.4112,,,,,,,4.3698,,,4.5311
12408161149696,45.20893408135,0.29094869138,0.01020292,0.0,0.98677474,0.00185106,0.00117125,,,,,,,,,,,,,,,,,,,,,
12442520537472,45.189269426,0.30130278102,6.005E-5,1.3E-7,0.999932,1.0E-8,7.85E-6,,,,,,,,,,,,,,,,,,,,,
12545600306304,45.23447646038,0.31815185855,0.0,0.0,0.9998432,0.0,1.5684E-4,5249.5933,4.4557,-0.0848,229.9464,0.1384,0.1124,0.1423,0.0826,0.0597,5.2679,0.9331,0.9326,0.5969992,0.842,13.142,0.61875415,,4.6815,,3.98,4.7027
12678743467648,45.2747761982,0.31484922074,0.0,0.0,0.99996644,2.0E-8,3.355E-5,5310.5366,4.7669,-1.5861,2816.7173,0.0031,0.0025,0.0032,0.0018,0.0014,6.3921,0.5474,,,,,,,,,,
12678743467776,45.27812700583,0.31661930655,0.0,0.0,0.9999689,2.0E-8,3.116E-5,5245.1143,4.7829,-1.6568,2849.1714,0.0037,0.0031,0.0039,0.0022,0.0017,6.5453,0.5294,,,,,,,,,,
12678743468032,45.27894754842,0.31832267781,0.0,1.0E-8,0.99999624,2.0E-8,3.75E-6,,,,,,,,,,,,,,,,,,,,,
12751758735104,45.26393494085,0.32992256927,0.0,0.0,0.9999746,0.0,2.539E-5,4713.445,4.4789,-0.4601,1212.8085,0.0298,0.0234,0.0301,0.0176,0.0125,6.119,0.8301,0.7903,0.2805773,0.76,6.772,0.5817804,,4.6393,,,4.8106
12816182422016,45.29198526842,0.33378995459,1.372E-5,3.0E-8,0.99997437,2.0E-8,1.187E-5,,,,,,,,,,,,,,,,,,,,,
12816182422272,45.30039125165,0.33909600496,3.9E-7,7.89E-6,0.9999835,0.0,8.23E-6,3505.8599,4.7336,-1.4606,463.1086,0.0051,0.0035,0.0048,0.0029,0.0019,10.6094,0.2329,,,,,,,,,,
12953621406720,45.25738204174,0.33852460921,0.0,0.0,0.9999907,0.0,9.25E-6,,,,,,,,,,,,,,,,,,,,,
13056700590976,45.26625643456,0.34405519512,0.0,0.0,0.9999907,0.0,9.27E-6,3971.8958,4.9146,-1.6983,713.5342,0.0027,0.002,0.0026,0.0016,0.0011,9.5749,0.2633,,,,,,,,,,
13125420068480,45.25832662301,0.35492017885,0.0,1.0E-8,0.9998774,0.0,1.2263E-4,4124.1055,4.4997,0.0635,862.7206,0.9816,0.7002,0.9447,0.5638,0.3808,7.0554,0.7997,0.5945,0.092417724,0.635,2.924,0.59138507,,4.6311,,,4.8552
13164075594240,45.26333628178,0.36935645995,0.0,0.0,0.99995977,0.0,4.02E-5,5014.7295,4.4639,-0.4622,1173.1307,0.1129,0.0907,0.1157,0.0671,0.0485,5.6681,0.8722,0.8681,0.4387745,0.81,10.314,0.5898144,,4.5699,,,4.7964
13297218926720,45.08915215113,0.2532000588,0.00444727,2.294E-5,0.9951032,4.2667E-4,0.0,,,,,,,,,,,,,,,,,,,,,
13297219528064,45.08330596374,0.24724431263,0.0,0.0,0.9999993,0.0,7.5E-7,,,,,,,,,,,,,,,,,,,,,
13301514552192,45.086155617,0.24882491793,0.0,0.0,0.99948806,0.0,5.1194E-4,6623.5117,4.1196,-0.3517,322.0778,0.1171,0.1022,0.1259,0.0708,0.055,3.1115,1.5548,1.4984,3.8950877,1.334,1.931,0.46841744,,4.2255,,3.91,4.402
13331578663424,45.11208287521,0.24624478028,1.0E-8,0.0,0.9999722,8.0E-8,2.769E-5,,,,,,,,,,,,,,,,,,,,,
13331578664448,45.10328673383,0.25180043444,0.0,0.0,0.9999742,0.0,2.578E-5,,,,,,,,,,,,,,,,,,,,,
13335873755648,45.10831664756,0.25143624176,0.00164833,1.592E-5,0.99783725,8.845E-5,4.0998E-4,,,,,,,,,,,,,,,,,,,,,
13400298143232,45.09838182343,0.25733351729,0.0,0.0,0.9999699,2.0E-8,3.008E-5,5651.471,4.6737,-0.9194,1962.2665,0.0039,0.0032,0.0041,0.0023,0.0018,5.709,0.6558,0.6584,0.400055,,,0.7293204,,4.4634,,,4.4812
13438953676416,45.11463989775,0.26934397132,7.4E-6,6.0327E-4,0.99830157,5.82E-6,0.0010819,,,,,,,,,,,,,,,,,,,,,
13469017618176,45.0588197109,0.25166154291,0.0,0.0,0.99997944,0.0,2.053E-5,4942.4097,4.7361,-1.1658,1367.1881,0.0065,0.0052,0.0067,0.0039,0.0028,6.7862,0.5419,0.5455,0.15951604,,,0.7048576,,4.78,,,4.701
13473313244288,45.06654257914,0.24820553534,0.0,0.0,0.9999107,0.0,8.932E-5,6107.546,3.9762,-0.3084,363.6878,0.179,0.1529,0.1903,0.1077,0.0826,3.1648,1.7535,1.8701,4.366676,1.331,3.415,0.38302362,,4.2261,,3.95,4.448
13606456830208,45.09562479151,0.26965059089,0.0,0.0,0.9999665,0.0,3.351E-5,,,,,,,,,,,,,,,,,,,,,
13606457176192,45.08724020997,0.26714509781,5.9E-7,0.0,0.99998987,0.0,9.5E-6,,,,,,,,,,,,,,,,,,,,,
13610752197248,45.08754604603,0.26533588122,0.0,0.0,0.9999538,0.0,4.625E-5,5039.571,4.6834,-0.4891,874.0248,0.1974,0.1584,0.2021,0.1173,0.0848,6.3282,0.6333,0.7622,0.33877185,0.833,2.614,0.703741,,4.8126,,,4.5519
13640816315008,45.10294234542,0.27704308293,0.0,0.0,0.99997294,0.0,2.705E-5,5157.9565,4.7287,-1.4175,1100.669,0.0126,0.0103,0.0131,0.0075,0.0056,6.5253,0.5536,0.9336,0.55842644,0.839,8.43,0.68712693,,4.7859,,,4.5013
13645111935488,45.09470808336,0.2778552668,0.0,0.0,0.99948806,0.0,5.1194E-4,3735.8596,4.6196,-0.7292,459.7645,0.7172,0.4958,0.6874,0.4056,0.2818,8.4956,0.5257,0.5532,0.052521735,0.541,11.869,0.4567848,,4.8364,,,4.8364
13709536047232,45.0876574795,0.28672953475,0.0,0.0,0.99999243,0.0,7.6E-6,,,,,,,,,,,,,,,,,,,,,
13743895527936,45.13221220291,0.26380569499,0.0,0.0,0.9999459,0.0,5.408E-5,3289.9443,4.6156,-1.1747,353.9175,0.0152,0.01,0.0145,0.0084,0.0061,10.9221,0.2489,,,,,,,,,,
13778255268992,45.1423548491,0.27792474024,0.0,0.0,0.99995184,0.0,4.817E-5,4771.864,4.7085,-0.7172,868.4661,0.2157,0.1696,0.2185,0.1275,0.091,6.8552,0.5743,0.6952,0.22503753,0.781,1.457,0.6815481,,4.7803,,,4.5873
13812615008896,45.1160709493,0.28433105278,0.0,4.0E-8,0.99997175,0.0,2.816E-5,3459.098,4.7373,-0.4895,582.0484,0.031,0.021,0.0297,0.0173,0.0123,9.6591,0.3889,,,,,,,,,,
13816910627200,45.12080553925,0.27641453334,0.0,0.0,0.99996746,0.0,3.253E-5,4399.705,4.1973,-0.7472,1876.0901,0.0019,0.0014,0.0019,0.0011,8.0E-4,5.8778,1.1237,0.9169,0.28334314,0.716,4.458,0.41918176,,4.6691,,,4.6653
13885630103680,45.15370220813,0.28898114343,0.0,0.0,0.9999571,1.0E-8,4.294E-5,5486.128,4.747,-1.5377,2416.7974,0.0024,0.002,0.0026,0.0015,0.0011,6.1576,0.5734,0.5806,0.2747562,,,0.74816,,4.5501,,,4.7313
14018774039040,45.11571673496,0.28479599408,0.0,1.0E-8,0.99999434,0.0,5.68E-6,,,,,,,,,,,,,,,,,,,,,
14057428795648,45.11501478301,0.30047701205,0.0,0.0,0.9999858,0.0,1.424E-5,4222.724,4.4677,-0.2296,1263.694,0.0112,0.0083,0.011,0.0065,0.0044,6.829,0.8241,0.8363,0.20112765,0.66,5.157,0.5590353,,4.5426,,,4.7887
14156212395648,45.13580384316,0.30562869089,3.239E-5,6.7029E-4,0.99785787,1.27E-6,0.00143821,,,,,,,,,,,,,,,,,,,,,
14190572136064,45.13971559548,0.31763079115,0.0,0.0,0.99999344,0.0,6.58E-6,,,,,,,,,,,,,,,,,,,,,
14190572136192,45.13862793896,0.31898812798,0.0,0.0,0.9990192,0.0,9.8079E-4,3447.3462,4.5343,-1.1637,336.3014,0.5285,0.3545,0.5038,0.2946,0.2091,9.9864,0.3305,0.3565,0.016095558,,,0.26218522,,4.9981,,,5.0026
14190572136320,45.14848698284,0.31952569946,0.0,0.0,0.99998677,0.0,1.326E-5,3575.7322,4.6203,-1.2319,600.0001,0.0138,0.0096,0.0131,0.0079,0.0053,9.7621,0.3276,,,,,,,,,,
14263587225600,45.13475778741,0.32155461245,0.0,0.0,0.99979013,0.0,2.0992E-4,4313.4473,4.5865,0.3039,248.6507,0.7229,0.5286,0.7014,0.4196,0.2818,6.968,0.7299,0.6942,0.15573183,0.684,,0.66632104,,4.7058,,,4.8779
14362370820224,45.02954964268,0.27587227923,0.00199186,3.942E-5,0.9976697,1.2986E-4,1.6917E-4,,,,,,,,,,,,,,,,,,,,,
14401026146688,45.04785772671,0.29507425498,0.0,0.0,0.9999742,0.0,2.578E-5,5172.659,4.4139,-0.254,794.5714,0.207,0.1672,0.2125,0.1233,0.0892,5.2275,0.988,0.9753,0.61247593,,,0.59426874,,4.5475,,,4.6449
14431090271232,45.06125770544,0.28473124351,0.0,0.0,0.99993235,0.0,6.76E-5,5895.3096,4.3999,-0.5264,626.2321,0.2195,0.1845,0.2313,0.1317,0.0996,4.7481,0.9292,0.9515,0.98002285,1.066,0.273,0.5389251,,4.4996,,,4.41
14572824839168,45.02203592043,0.28664861191,0.0,0.0,0.9999755,0.0,2.446E-5,5628.6826,4.5486,-0.7318,961.5205,0.2186,0.182,0.2294,0.1308,0.0987,5.4533,0.7422,0.8791,0.69840366,0.989,1.11,0.60878813,,4.5824,,,4.3858
14740327949440,45.06137786921,0.31426311434,0.0,0.0,0.99998903,0.0,1.094E-5,,,,,,,,,,,,,,,,,,,,,
14740327950336,45.05971480422,0.3199838845,0.0,0.0,0.9999777,0.0,2.229E-5,,,,,,,,,,,,,,,,,,,,,
14809047427968,45.04558442972,0.3220758546,9.0E-8,4.0E-8,0.9999642,9.0E-8,3.561E-5,,,,,,,,,,,,,,,,,,,,,
14877767518336,45.10111834778,0.31293519052,1.0E-8,0.0,0.9999972,0.0,2.81E-6,,,,,,,,,,,,,,,,,,,,,
14916422263936,45.07875591765,0.32004562928,4.495E-5,4.8072E-4,0.99853206,3.03E-6,9.3922E-4,,,,,,,,,,,,,,,,,,,,,
15015205861376,45.12276882381,0.33716979703,4.532E-5,0.00102749,0.9972647,5.34E-6,0.00165719,,,,,,,,,,,,,,,,,,,,,
15049565598080,45.09577124331,0.32979219024,2.985E-5,4.1777E-4,0.9981796,9.4E-7,0.00137186,,,,,,,,,,,,,,,,,,,,,
15083925341824,45.1145799621,0.35013784585,0.0,0.0,0.99983215,0.0,1.6784E-4,,,,,,,,,,,,,,,,,,,,,
15083925943168,45.10037162059,0.34568860415,1.495E-5,5.0E-7,0.9999767,0.0,7.86E-6,,,,,,,,,,,,,,,,,,,,,
15083925943680,45.11006216439,0.34027047615,3.495E-5,1.196E-5,0.9996993,2.75E-6,2.5101E-4,,,,,,,,,,,,,,,,,,,,,
15118285072768,45.06471043364,0.32071788679,0.0,0.0,0.9999892,3.0E-8,1.075E-5,4844.7407,4.8627,-1.813,2136.3826,0.003,0.0024,0.003,0.0017,0.0013,7.3232,0.443,,,,,,,,,,
15255724030336,45.08431318764,0.33924572028,0.04289721,3.9555E-4,0.95338595,0.00332137,0.0,,,,,,,,,,,,,,,,,,,,,
15255724031744,45.09627718466,0.34458261107,0.0,0.0,0.9999759,0.0,2.406E-5,4422.7446,4.8276,-1.2346,956.9501,0.012,0.0092,0.012,0.007,0.0049,7.8151,0.4483,0.4461,0.06804117,,,0.71460253,,4.5003,,,4.7826
15393162977280,45.17890783919,0.30784266713,2.78E-5,1.3744E-4,0.9989251,2.19E-6,9.0741E-4,,,,,,,,,,,,,,,,,,,,,
15461882454784,45.16134070323,0.31301289978,0.02506006,1.1207E-4,0.974814,4.0E-8,1.388E-5,,,,,,,,,,,,,,,,,,,,,
15530601898496,45.20460085859,0.3271256495,0.0,0.0,0.9999671,0.0,3.287E-5,5072.952,4.4852,-0.1355,218.3351,0.2684,0.2145,0.2735,0.1595,0.114,5.5963,0.8728,0.8601,0.44245374,,,0.6136416,,4.5829,,,4.7791
15530601933568,45.19312264961,0.32173931553,0.0,0.0,0.99999094,0.0,9.12E-6,4721.608,4.7998,-1.2021,1229.7797,0.0186,0.0146,0.0189,0.011,0.0079,7.2575,0.4903,0.4864,0.10504722,,,0.7335635,,4.7791,,,4.7418
15564962102784,45.21741856007,0.333361465,4.1E-7,0.0,0.999996,0.0,3.56E-6,,,,,,,,,,,,,,,,,,,,,
15633681152896,45.20138402549,0.3420899576,0.0,0.0,0.9999532,0.0,4.678E-5,,,,,,,,,,,,,,,,,,,,,
15637976759168,45.1946222382,0.34414946992,0.0,0.0,0.9999498,0.0,5.019E-5,5741.219,4.1478,-0.0963,726.2313,0.2665,0.222,0.2788,0.1597,0.1191,3.6023,1.6375,1.6597,2.64911,1.062,8.611,0.53554964,,4.3001,,,4.3051
15668040888576,45.15958411973,0.32894567008,5.504E-5,1.3609E-4,0.999161,1.08E-6,6.4689E-4,,,,,,,,,,,,,,,,,,,,,
15706695796352,45.15545575551,0.33583579945,0.0,0.0,0.9999715,0.0,2.849E-5,,,,,,,,,,,,,,,,,,,,,
15736760367616,45.13718658525,0.33856058877,0.0,3.97E-6,0.9999518,0.0,4.42E-5,3394.183,4.6013,-0.7232,474.4997,0.1432,0.0966,0.1362,0.0799,0.0564,9.7941,0.3855,,,,,,,,,,
15741055462016,45.14145558039,0.33356593556,4.5E-5,1.8E-7,0.99995255,2.0E-8,2.23E-6,,,,,,,,,,,,,,,,,,,,,
15741055534848,45.15129206818,0.33444523757,1.0E-8,9.0E-8,0.9999984,0.0,1.52E-6,,,,,,,,,,,,,,,,,,,,,
15741055975040,45.13603797419,0.3350430956,0.0,0.0,0.9999493,0.0,5.074E-5,,,,,,,,,,,,,,,,,,4.2014,,3.02,4.6679
15839839588352,45.1822163796,0.35805955098,0.0,0.0,0.9999933,1.0E-8,6.68E-6,4781.805,4.8203,-1.405,1715.0679,0.0044,0.0035,0.0044,0.0026,0.0019,7.2483,0.4752,,,,,,,,,,
15839839588736,45.18948036057,0.35919474009,1.0,0.0,0.0,1.0E-8,0.0,6323.9814,4.6773,-3.4212,5417.004,0.0023,0.002,0.0024,0.0014,0.0011,5.2231,0.6821,,,,,,,,,,
15839839838592,45.18409103149,0.35048215573,0.0,0.0,0.9999954,0.0,4.55E-6,,,,,,,,,,,,,,,,,,,,,
15942918799872,45.22820352992,0.34629850172,0.0,0.0,0.999981,0.0,1.905E-5,3563.5413,4.6134,-0.9934,687.489,0.0089,0.0062,0.0085,0.0051,0.0034,9.4861,0.3775,,,,,,,,,,
15942919052416,45.22763701863,0.34429538962,0.0,1.0E-8,0.9999898,0.0,1.017E-5,,,,,,,,,,,,,,,,,,,,,
16011638278016,45.20999456019,0.35109525264,0.0,0.0,0.99996144,0.0,3.86E-5,4181.4453,4.6318,-0.4898,968.3179,0.0112,0.0083,0.011,0.0065,0.0044,7.5377,0.5987,0.5934,0.097817816,0.654,3.658,0.61443114,,4.6092,,,4.7536
16011638278912,45.21060162891,0.35420090416,0.0,0.0,0.9982583,0.0,0.00174173,3441.622,4.9547,-0.3775,163.597,0.759,0.496,0.727,0.4172,0.3097,10.2224,0.3121,0.309,0.012042615,,,0.6448998,,5.0005,,,4.8004
16114717499648,45.25180783064,0.37996858254,2.8E-7,2.5E-7,0.9999894,1.0E-8,1.003E-5,,,,,,,,,,,,,,,,,,,,,
16222092310144,45.20001077599,0.37025267179,0.0,0.0,0.9998199,0.0,1.8016E-4,4326.2393,4.5815,0.2602,399.1244,0.7768,0.5684,0.7536,0.4511,0.3024,6.9374,0.7338,0.6365,0.13049677,0.693,0.621,0.6603872,,4.8061,,,4.8011
16355235668608,45.22894242381,0.38079256344,0.0,0.0,0.9982583,0.0,0.00174173,3624.5466,4.5949,-0.658,396.6215,0.7174,0.487,0.6878,0.4019,0.2859,8.7268,0.5181,0.5428,0.044199016,,,0.3872313,,4.8698,,,4.9627
16355235668864,45.21067850443,0.38161811737,0.0,0.0,0.99983215,0.0,1.6784E-4,3258.8108,4.6093,-1.1216,281.8595,0.1045,0.0682,0.1001,0.0574,0.0426,10.958,0.2524,,,,,,,,,,
16428250739584,45.20630908094,0.39244243024,0.0,0.0,0.99994034,0.0,5.966E-5,4903.4814,4.4669,0.0045,1091.7456,0.1018,0.0807,0.103,0.0605,0.0425,5.6837,0.9119,0.9465,0.4674482,,,0.6230373,,4.5686,,,4.6453
16531329957376,45.14136310917,0.35959809447,0.0,0.0,0.9992449,0.0,7.551E-4,5654.773,4.3989,-0.1923,116.4876,0.001,9.0E-4,0.0011,6.0E-4,5.0E-4,4.6894,1.0306,1.0311,0.9796047,0.939,9.113,0.5983323,,4.434,,4.05,4.7013
16733192740608,45.15296533775,0.38634211509,0.0,0.0,0.99296397,0.0,0.00703605,5956.61,4.1685,-0.3244,181.5172,0.0011,9.0E-4,0.0011,6.0E-4,5.0E-4,3.6216,1.5168,1.5174,2.6125538,1.101,6.824,0.51845604,,4.3918,,5.09,4.6491
16767552777856,45.11521860191,0.36759896611,0.0,1.0E-8,0.9999848,0.0,1.519E-5,,,,,,,,,,,,,,,,,,,,,
16836272003328,45.09575199874,0.37155479544,1.0E-8,0.0,0.99999315,1.0E-8,6.85E-6,4665.1304,4.8548,-1.5088,2010.9851,0.0032,0.0025,0.0032,0.0019,0.0013,7.5342,0.4431,,,,,,,,,,
16870631694208,45.11277842681,0.38084007494,0.0,0.0,0.99989027,0.0,1.0972E-4,6014.3394,3.6465,-0.0973,470.2618,0.3003,0.254,0.3171,0.1805,0.1367,2.0186,3.0977,3.0922,11.271249,1.633,2.091,0.31882885,,3.6984,,4.0,4.4462
16870631995648,45.11522803654,0.38275229658,0.0,0.0,0.99999964,0.0,3.6E-7,,,,,,,,,,,,,,,,,,,,,
16870632320128,45.11226415331,0.37937289065,4.63E-6,7.8563E-4,0.9992097,0.0,0.0,,,,,,,,,,,,,,,,,,4.5991,,,4.4994
16870632320256,45.11418321521,0.3813507249,2.6E-7,0.0860003,0.91399866,0.0,7.9E-7,,,,,,,,,,,,,,,,,,,,,
